Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,On/off,Sum on/off ramps,Sum nominal ramps,Number on/offs
2020-08-06,130989.354711,33794.3,33794.3,25.799272,17.333345,1494896.504201,775587.224994,0.0,0.0,0.0,0.0,,32.0,5037.151311,10.0
2020-08-07,123210.419233,35235.4,35235.4,28.597744,16.337126,1363250.994201,649653.193578,0.0,0.0,0.0,0.0,,0.0,4884.554631,3.0
2020-08-08,120312.123733,33873.1,33873.1,28.154353,16.934089,1245921.894201,791454.364472,0.0,0.0,0.0,0.0,,554.0,4584.098603,7.0
2020-08-09,121134.1902,31287.7,30982.895484,25.577333,17.539083,1440454.774201,684127.866462,0.0,0.0,0.0,304.804516,,170.0,5482.949477,1.0
2020-08-10,134872.901908,35589.4,35589.4,26.387361,17.437076,1542121.914201,809667.09147,0.0,0.0,0.0,0.0,,208.0,5328.570647,12.0
2020-08-11,139174.005843,57712.1,57429.749451,41.26471,14.118272,1301393.714201,663502.811709,0.0,0.0,0.0,282.350549,,680.0,6619.365654,8.0
2020-08-12,140882.024605,43285.8,43285.8,30.724857,17.450255,1531983.154201,926444.161618,0.0,0.0,0.0,0.0,,1036.0,5411.583896,12.0
2020-08-13,144084.747532,36361.9,36361.9,25.236467,18.197265,1646858.774201,975089.555521,0.0,0.0,0.0,0.0,,362.0,6132.548972,10.0
2020-08-14,140745.311124,46828.3,46828.3,33.271659,16.7995,1503055.774201,861395.066755,0.0,0.0,0.0,0.0,,1042.0,6306.639877,13.0
2020-08-15,126016.060088,35605.9,35605.9,28.255049,17.022363,1340465.894201,804625.253327,0.0,0.0,0.0,0.0,,510.0,5525.123177,4.0
2020-08-16,123586.833979,31462.8,31462.8,25.458052,17.72523,1473632.024201,716973.023301,0.0,0.0,0.0,0.0,,236.0,5807.20202,7.0
2020-08-17,133263.436374,32979.2,32979.2,24.747373,17.649664,1499751.114201,852303.753643,0.0,0.0,0.0,0.0,,52.0,5518.082749,9.0
2020-08-18,128608.872371,41869.7,41869.7,32.555841,15.995549,1331127.114201,726042.391928,0.0,0.0,0.0,0.0,,510.0,5760.596562,7.0
2020-08-19,129576.397302,41712.0,41712.0,32.191048,16.390734,1325382.064201,798470.230715,0.0,0.0,0.0,0.0,,748.0,5923.768927,16.0
2020-08-20,127831.100528,43149.8,42810.51725,33.489907,15.872949,1345343.464201,683713.122746,0.0,0.0,0.0,339.28275,,510.0,5718.981308,6.0
2020-08-21,126316.305918,31409.7,31409.7,24.865911,17.760279,1400545.104201,842867.75417,0.0,0.0,0.0,0.0,,362.0,4962.003641,5.0
2020-08-22,124809.653717,31432.3,31432.3,25.18419,17.569054,1445138.614201,747648.940833,0.0,0.0,0.0,0.0,,170.0,5478.319812,1.0
2020-08-23,124451.039054,31522.6,31522.6,25.329318,17.750207,1464576.794201,744454.85553,0.0,0.0,0.0,0.0,,252.0,5754.949461,13.0
2020-08-24,137053.223389,40867.2,40867.2,29.818489,16.665683,1475489.614201,808596.014556,0.0,0.0,0.0,0.0,,340.0,5270.282359,7.0
2020-08-25,138759.715269,62547.2,62183.015368,44.81345,13.175666,1179044.254201,649207.414902,0.0,0.0,0.0,364.184632,,710.0,5922.079194,12.0
2020-08-26,145581.037144,45729.2,45729.2,31.411509,16.977454,1457286.094201,1014309.240347,0.0,0.0,0.0,0.0,,916.0,6183.698631,16.0
2020-08-27,134923.32447,46552.3,46552.3,34.502782,16.098563,1400561.294201,771510.409055,0.0,0.0,0.0,0.0,,850.0,5061.20444,7.0
2020-08-28,128761.784346,36091.7,36091.7,28.029823,16.819831,1435577.204201,730174.199941,0.0,0.0,0.0,0.0,,170.0,5308.655084,2.0
2020-08-29,121390.577111,32886.1,32776.40848,27.000785,17.008625,1394844.804201,669842.021944,0.0,0.0,0.0,109.69152,,44.0,5265.91784,5.0
2020-08-30,120582.608437,31319.2,31264.518695,25.927884,17.495978,1390753.074201,718957.616312,0.0,0.0,0.0,54.681305,,340.0,5973.930593,3.0
2020-08-31,133539.581452,36755.0,36755.0,27.523675,17.51466,1521778.384201,817121.935113,0.0,0.0,0.0,0.0,,414.0,6450.296866,15.0
2020-09-01,132723.626373,69756.0,69621.714388,52.456157,11.005622,955895.654201,504810.352165,0.0,0.0,0.0,134.285612,,720.0,5647.313793,18.0
2020-09-02,136225.18099,53087.6,52718.581325,38.699586,14.741109,1315924.654201,692185.579387,0.0,0.0,0.0,369.018675,,680.0,6468.436747,7.0
2020-09-03,135811.577498,37540.4,37540.4,27.641532,17.647414,1463393.484201,933329.606885,0.0,0.0,0.0,0.0,,724.0,4699.968608,10.0
2020-09-04,135269.964119,40144.9,40144.9,29.677616,16.772419,1492290.354201,776514.143049,0.0,0.0,0.0,0.0,,348.0,6406.234168,6.0
2020-09-05,128010.864043,33177.9,33177.9,25.918035,17.702029,1510836.564201,755215.47129,0.0,0.0,0.0,0.0,,340.0,5633.248882,5.0
2020-09-06,122138.695054,32718.9,32718.9,26.788316,17.272525,1385582.764201,724060.96009,0.0,0.0,0.0,0.0,,340.0,5785.995845,3.0
2020-09-07,125780.175309,33684.5,33346.615287,26.511821,17.618678,1483868.494201,732211.927344,0.0,0.0,0.0,337.884713,,258.0,5922.806921,10.0
2020-09-08,136900.613229,36199.4,36199.4,26.442102,18.02852,1609116.114201,858999.325065,0.0,0.0,0.0,0.0,,510.0,6265.670847,6.0
2020-09-09,135291.978487,34147.5,34147.5,25.239856,17.845196,1509436.354201,904875.477016,0.0,0.0,0.0,0.0,,384.0,5600.281825,10.0
2020-09-10,122310.525187,37818.5,37818.5,30.92007,16.088996,1274595.584201,693257.975556,0.0,0.0,0.0,0.0,,364.0,5708.934174,10.0
2020-09-11,118065.799046,34841.1,34841.1,29.509901,16.051064,1201924.114201,693157.601849,0.0,0.0,0.0,0.0,,214.0,5623.907497,9.0
2020-09-12,108969.267932,53860.7,53396.188557,49.001145,11.008072,786616.064201,412925.535421,0.0,0.0,0.0,464.511443,,348.0,4702.373422,7.0
2020-09-13,106748.415212,36130.6,36130.6,33.846498,15.711683,1083205.154201,593992.136847,0.0,0.0,0.0,0.0,,794.0,4992.662795,19.0
2020-09-14,121248.585775,30633.1,30633.1,25.264707,17.645588,1395923.284201,743579.257385,0.0,0.0,0.0,0.0,,370.0,5463.921963,7.0
2020-09-15,124150.478337,34118.0,34118.0,27.481167,16.642816,1343164.494201,723049.093153,0.0,0.0,0.0,0.0,,0.0,5721.878951,5.0
2020-09-16,122071.167376,51116.1,51116.1,41.874016,13.183407,969953.724201,639360.157976,0.0,0.0,0.0,0.0,,438.0,4840.314077,16.0
2020-09-17,117004.136959,54965.8,54871.450158,46.897017,12.177678,981225.624201,443613.109329,0.0,0.0,0.0,94.349842,,556.0,6457.454937,15.0
2020-09-18,107538.105027,38124.7,38124.7,35.452271,14.133222,1028702.154201,491157.716557,0.0,0.0,0.0,0.0,,76.0,4416.937536,11.0
2020-09-19,95210.74307,56557.0,50511.89128,53.052722,10.253599,692824.524201,283428.249979,0.0,0.0,0.0,6045.10872,,534.0,4667.324585,14.0
2020-09-20,94539.21591,40844.7,38925.09047,41.173486,14.323164,889820.624201,464280.063292,0.0,0.0,0.0,1919.60953,,1036.0,4807.530586,19.0
2020-09-21,105261.743517,34792.5,34731.803933,32.995657,14.940496,1061941.394201,510721.261523,0.0,0.0,0.0,60.696067,,170.0,5433.21694,5.0
2020-09-22,107398.993468,50649.8,48779.504701,45.418959,13.024937,932476.174201,466388.923522,0.0,0.0,0.0,1870.295299,,932.0,5126.16231,19.0
2020-09-23,105292.402889,58834.6,58150.676987,55.227799,9.842987,751227.924201,285163.787008,0.0,0.0,0.0,683.923013,,526.0,5907.026886,15.0
2020-09-24,100664.582797,71708.8,67701.782905,67.254819,7.870225,595227.914201,197025.02712,0.0,0.0,0.0,4007.017095,,666.0,3206.519316,18.0
2020-09-25,98746.83055,43338.6,42989.248893,43.534814,13.116554,925591.804201,369626.301047,0.0,0.0,0.0,349.351107,,602.0,4694.739813,5.0
2020-09-26,92180.858235,30158.2,29865.149683,32.398429,15.205178,912716.754201,488909.602571,0.0,0.0,0.0,293.050317,,392.0,4714.722536,8.0
2020-09-27,92484.107734,31143.4,30795.427384,33.298075,15.282553,920253.314201,493139.985963,0.0,0.0,0.0,347.972616,,680.0,4975.555188,7.0
2020-09-28,107502.561442,30748.0,30666.064968,28.525892,16.343066,1194306.684201,562614.784057,0.0,0.0,0.0,81.935032,,192.0,5811.994781,3.0
2020-09-29,111668.228369,30661.7,30661.7,27.457855,16.749354,1291525.794201,578844.906496,0.0,0.0,0.0,0.0,,170.0,5779.234761,2.0
2020-09-30,112492.752794,29701.4,29701.4,26.402945,16.940558,1296403.364201,609286.632703,0.0,0.0,0.0,0.0,,170.0,5694.551847,2.0
2020-10-01,111660.690538,29684.8,29684.8,26.584826,16.821373,1286282.794201,592003.303646,0.0,0.0,0.0,0.0,,170.0,5282.697496,3.0
2020-10-02,109332.571739,30138.3,30138.3,27.56571,16.509228,1184731.804201,620264.571779,0.0,0.0,0.0,0.0,,200.0,5181.988914,3.0
2020-10-03,101441.878001,38897.8,38223.515899,37.680213,14.069192,952659.574201,474545.678437,0.0,0.0,0.0,674.284101,,510.0,5292.492984,9.0
2020-10-04,99415.325377,29935.7,29890.755078,30.066547,16.145089,1067808.734201,537260.581766,0.0,0.0,0.0,44.944922,,446.0,4510.965685,15.0
2020-10-05,111412.070472,28322.9,28322.9,25.421752,16.988781,1203989.494201,688765.793723,0.0,0.0,0.0,0.0,,170.0,4616.919307,2.0
2020-10-06,109953.656963,33566.1,33566.1,30.527498,15.606002,1145849.354201,570087.595531,0.0,0.0,0.0,0.0,,170.0,5875.770009,6.0
2020-10-07,108081.421919,41347.6,40084.55719,37.08737,14.649953,1023254.554201,560133.187561,0.0,0.0,0.0,1263.04281,,680.0,4929.914041,6.0
2020-10-08,103715.743899,33739.8,33688.640025,32.481703,15.020759,1048414.654201,509474.543341,0.0,0.0,0.0,51.159975,,170.0,5340.234667,3.0
2020-10-09,98889.763796,41094.9,41004.37806,41.464735,12.808321,878264.284201,388347.549872,0.0,0.0,0.0,90.52194,,340.0,5849.45161,5.0
2020-10-10,88254.315021,41947.5,39772.917242,45.066258,12.43302,754768.614201,342499.034086,0.0,0.0,0.0,2174.582758,,680.0,4201.444155,7.0
2020-10-11,87747.683218,30871.1,29783.962956,33.942734,15.029069,874632.994201,444132.951726,0.0,0.0,0.0,1087.137044,,572.0,4938.686088,8.0
2020-10-12,95902.970152,54959.4,52411.416696,54.650462,10.061591,698379.704201,266556.766801,0.0,0.0,0.0,2547.983304,,578.0,4876.579805,16.0
2020-10-13,96348.23355,37430.3,37401.957274,38.819557,14.14797,959964.934201,403166.973333,0.0,0.0,0.0,28.342726,,464.0,4993.615885,5.0
2020-10-14,96105.719017,29834.9,29800.701972,31.00825,15.432669,944768.114201,538399.651376,0.0,0.0,0.0,34.198028,,254.0,5264.627561,10.0
2020-10-15,96325.432849,29752.2,29215.999999,30.330515,15.657615,997816.334201,510410.221269,0.0,0.0,0.0,536.200001,,340.0,5322.498064,4.0
2020-10-16,94872.280324,26120.6,26062.219697,27.470848,15.828828,1003749.544201,497967.473143,0.0,0.0,0.0,58.380303,,8.0,4688.095318,2.0
2020-10-17,85727.835814,22160.7,22160.7,25.850064,15.602032,862657.474201,474870.939577,0.0,0.0,0.0,0.0,,0.0,3735.134532,4.0
2020-10-18,82452.532339,71504.8,59045.222533,71.611169,6.849547,482977.453609,81785.049308,0.0,0.0,0.0,12459.577467,,594.0,3642.08969,40.0
2020-10-19,91695.153269,56312.2,53721.852554,58.587451,11.122164,756896.416592,262952.128548,0.0,0.0,0.0,2590.347446,,1268.087335,3833.689911,26.0
2020-10-20,91383.885476,37793.6,37090.696933,40.587787,13.581642,835574.094201,405569.107352,0.0,0.0,0.0,702.903067,,510.0,4807.023373,5.0
2020-10-21,90889.507359,45727.4,44200.290027,48.630795,11.040753,695018.314201,308470.250083,0.0,0.0,0.0,1527.109973,,310.0,5046.974298,13.0
2020-10-22,91663.371127,77545.5,69109.262303,75.394633,5.148829,382734.414201,89224.645288,0.0,0.0,0.0,8436.237697,,380.0,2912.856705,15.0
2020-10-23,93087.171818,44271.3,43629.483355,46.869491,13.598004,870474.524201,395325.218655,0.0,0.0,0.0,641.816645,,1042.0,5071.48535,17.0
2020-10-24,86342.474532,27916.5,27328.825736,31.651659,15.426945,882567.394201,449433.198845,0.0,0.0,0.0,587.674264,,276.0,4389.608035,11.0
2020-10-25,84767.902587,30584.1,30012.107132,35.405037,14.657019,798585.334201,443859.419439,0.0,0.0,0.0,571.992868,,546.0,4803.974366,13.0
2020-10-26,96262.57823,33300.1,33300.1,34.592986,14.87732,963083.714201,469045.491968,0.0,0.0,0.0,0.0,,510.0,5598.583721,4.0
2020-10-27,95163.50229,59090.4,53410.277536,56.12475,8.46685,529392.674201,276342.392193,0.0,0.0,0.0,5680.122464,,8.0,3964.065638,14.0
2020-10-28,94100.833412,57236.9,55705.19826,59.197348,10.216257,691574.234201,269784.074748,0.0,0.0,0.0,1531.70174,,926.0,4388.527229,10.0
2020-10-29,91397.598357,37339.5,36128.050641,39.528446,13.969736,868484.234201,408316.10651,0.0,0.0,0.0,1211.449359,,570.0,5162.69089,7.0
2020-10-30,90824.892398,41467.6,40866.095403,44.994378,12.581393,738568.734201,404134.89155,0.0,0.0,0.0,601.504597,,718.0,4957.255476,18.0
2020-10-31,85358.593568,41170.5,38427.612489,45.019032,11.595058,652454.314201,337283.559955,0.0,0.0,0.0,2742.887511,,380.0,4697.991155,20.0
2020-11-01,81555.320236,72445.5,58200.293268,71.362963,5.986084,376071.924201,112125.108082,0.0,0.0,0.0,14245.206732,,386.0,2475.320928,12.0
2020-11-02,90711.124636,37815.0,37796.397104,41.666772,14.099431,828928.494201,450046.706198,0.0,0.0,0.0,18.602896,,872.0,5556.038024,10.0
2020-11-03,90158.382395,29330.9,29330.9,32.532638,14.876134,864197.534201,477010.661254,0.0,0.0,0.0,0.0,,218.0,4739.83176,18.0
2020-11-04,90583.068618,38068.1,37080.145073,40.934962,12.894292,782594.334201,385410.187913,0.0,0.0,0.0,987.954927,,408.0,5348.356449,14.0
2020-11-05,90710.221924,45995.3,45122.775302,49.74387,10.54067,632825.924201,323320.622471,0.0,0.0,0.0,872.524698,,410.0,4525.961685,23.0
2020-11-06,90593.818055,66329.1,62010.494293,68.448925,7.21222,525493.574201,127888.983743,0.0,0.0,0.0,4318.605707,,634.0,4218.030528,15.0
2020-11-07,84760.448936,71943.8,62527.61421,73.769801,7.976843,601308.131834,74812.628992,0.0,0.0,0.0,9416.18579,,1206.0,3600.712911,51.0
2020-11-08,82899.729649,72642.2,59501.541267,71.775314,7.871352,521737.07955,130795.90652,0.0,0.0,0.0,13140.658733,,958.082619,3510.385084,15.0
2020-11-09,93081.687689,81476.7,75091.546514,80.672739,4.359528,331484.083609,74308.129893,0.0,0.0,0.0,6385.153486,,558.0,1858.393989,21.0
2020-11-10,95796.422896,81301.1,75987.891381,79.322264,4.991233,408012.356,70129.928147,0.0,0.0,0.0,5313.208619,,732.856285,2134.766392,20.0
2020-11-11,94837.004349,48283.7,47766.178436,50.366604,13.030144,872981.694201,362758.149855,0.0,0.0,0.0,517.521564,,988.0,4612.869925,13.0
2020-11-12,92658.593942,44945.1,42615.04692,45.991467,11.578011,690248.474201,382553.78875,0.0,0.0,0.0,2330.05308,,340.0,4841.523758,8.0
2020-11-13,89092.959581,62179.5,56657.234108,63.593391,6.974002,423162.084201,198172.385922,0.0,0.0,0.0,5522.265892,,200.0,3125.263962,5.0
2020-11-14,83705.330445,64535.8,58621.308217,70.032945,5.519366,377791.914201,84208.457913,0.0,0.0,0.0,5914.491783,,210.0,3513.310695,19.0
2020-11-15,80920.610487,79596.4,63538.29868,78.519302,4.969623,340272.264201,61872.641933,0.0,0.0,0.0,16058.10132,,588.0,1976.948336,15.0
2020-11-16,89432.097606,74228.7,63212.873272,70.682535,5.903319,402998.044201,124948.160177,0.0,0.0,0.0,11015.826728,,302.0,3554.168214,15.0
2020-11-17,90099.968392,56270.4,53662.164684,59.558472,10.199725,694722.474201,224272.393897,0.0,0.0,0.0,2608.235316,,1068.0,4071.190919,23.0
2020-11-18,93469.512709,77221.5,68055.49188,72.810363,5.401203,375637.714201,129210.052051,0.0,0.0,0.0,9166.00812,,294.0,3217.567826,10.0
2020-11-19,91070.715075,46947.7,43878.968226,48.181205,12.354752,767936.954201,357219.176196,0.0,0.0,0.0,3068.731774,,800.0,5057.18536,8.0
2020-11-20,90433.530124,28521.0,28022.845857,30.98723,15.588211,950369.774201,459327.181485,0.0,0.0,0.0,498.154143,,232.0,5186.06035,3.0
2020-11-21,86071.343222,31535.4,31000.444995,36.01715,13.588239,758003.774201,411554.201186,0.0,0.0,0.0,534.955005,,84.0,4337.241371,15.0
2020-11-22,84854.679765,64820.1,59269.334817,69.848045,4.946836,277485.364201,142276.820548,0.0,0.0,0.0,5550.765183,,0.0,2167.966276,9.0
2020-11-23,92794.909327,45072.8,43677.439971,47.068789,14.56909,935991.464201,415945.879625,0.0,0.0,0.0,1395.360029,,1418.0,5072.450357,15.0
2020-11-24,92279.08134,62815.9,56215.500478,60.919007,8.906014,637240.604201,184598.230828,0.0,0.0,0.0,6600.399522,,650.0,4846.034443,19.0
2020-11-25,90734.203601,63616.3,59735.644594,65.835861,7.680697,523067.954201,173834.000593,0.0,0.0,0.0,3880.655406,,566.0,4950.373718,19.0
2020-11-26,81042.529792,79833.3,67015.633519,82.691932,3.007598,216468.184201,27275.157509,0.0,0.0,0.0,12817.666481,,286.0,1243.823493,20.0
2020-11-27,82421.208012,71110.0,61291.140633,74.363313,6.581743,453385.474201,89089.701562,0.0,0.0,0.0,9818.859367,,742.0,2735.421852,27.0
2020-11-28,82346.835261,58213.0,51579.835058,62.637301,9.487631,564655.304201,216621.041915,0.0,0.0,0.0,6633.164942,,816.0,2488.611035,16.0
2020-11-29,82255.249197,57115.9,51205.860855,62.252393,6.793424,351448.854201,207345.896771,0.0,0.0,0.0,5910.039145,,32.0,2260.71702,19.0
2020-11-30,90466.931389,57047.6,54868.425692,60.650256,10.75464,731507.054201,241432.18177,0.0,0.0,0.0,2179.174308,,1220.0,4677.440957,12.0
2020-12-01,90977.228143,38036.0,35883.088823,39.441836,14.095405,859306.504201,423054.41089,0.0,0.0,0.0,2152.911177,,624.0,6294.223112,16.0
2020-12-02,95780.476878,28224.5,27263.520443,28.46459,16.401194,1057761.124201,513153.022765,0.0,0.0,0.0,960.979557,,278.0,5761.711145,7.0
2020-12-03,98508.663638,58061.7,49141.83783,49.885803,10.953423,708385.394201,370621.681855,0.0,0.0,0.0,8919.86217,,432.0,4290.931811,13.0
2020-12-04,95681.670953,49288.9,46084.04993,48.163927,11.692694,742384.444201,376392.096295,0.0,0.0,0.0,3204.85007,,680.0,4228.451382,7.0
2020-12-05,89435.827874,23248.2,22410.097483,25.057181,16.806722,971229.794201,531893.279284,0.0,0.0,0.0,838.102517,,232.0,4619.931916,3.0
2020-12-06,87718.386971,31117.3,28761.435215,32.788377,15.28617,844030.204201,496847.972013,0.0,0.0,0.0,2355.864785,,584.0,5313.999016,12.0
2020-12-07,95080.140963,43405.6,42342.871221,44.533875,11.874705,731284.664201,397763.91587,0.0,0.0,0.0,1062.728779,,340.0,5015.319643,7.0
2020-12-08,94368.894012,31037.4,30592.046399,32.417511,15.714096,1002247.394201,480674.501809,0.0,0.0,0.0,445.353601,,572.0,6014.862555,4.0
2020-12-09,94028.478553,22569.3,21798.294959,23.182652,17.195844,1051272.074201,565626.976668,0.0,0.0,0.0,771.005041,,170.0,5711.484206,3.0
2020-12-10,93170.035993,43334.8,41794.656015,44.858474,11.760354,719659.204201,376053.42495,0.0,0.0,0.0,1540.143985,,356.0,5538.8561,12.0
2020-12-11,91523.223126,53683.1,49848.963672,54.465918,9.106209,552846.504201,280583.098734,0.0,0.0,0.0,3834.136328,,216.0,3814.40667,12.0
2020-12-12,86191.68932,52761.8,44882.234474,52.072578,10.648984,667794.254201,250059.629631,0.0,0.0,0.0,7879.565526,,612.0,3829.116323,15.0
2020-12-13,85540.892378,61527.9,54616.496495,63.848406,6.496597,433231.024201,122493.704203,0.0,0.0,0.0,6911.403505,,0.0,4212.054165,11.0
2020-12-14,93834.070956,73355.0,66796.408115,71.185666,6.590892,478942.214201,139507.99712,0.0,0.0,0.0,6558.591885,,526.0,3440.36377,22.0
2020-12-15,95705.074133,71129.7,62095.158058,64.881783,8.553542,640752.074201,177865.313314,0.0,0.0,0.0,9034.541942,,838.0,5280.627528,13.0
2020-12-16,95188.870697,80236.0,70793.316193,74.371421,4.687725,333508.784201,112710.473099,0.026332,0.0,0.0,9442.683807,,156.0,2842.674847,15.0
2020-12-17,94589.326396,56710.1,54929.901702,58.071987,10.365322,749952.384201,230496.439753,0.0,0.0,0.0,1780.198298,,880.0,6083.370677,23.0
2020-12-18,92855.571947,70485.0,60974.582925,65.666046,8.282893,619473.614201,149639.109734,0.0,0.0,0.0,9510.417075,,790.0,4973.183286,23.0
2020-12-19,88091.977931,30219.9,28698.334323,32.577693,15.302618,896261.014201,451776.910945,0.0,0.0,0.0,1521.565677,,322.0,4521.209442,13.0
2020-12-20,87563.973982,23390.9,22871.285594,26.119515,16.795222,936449.304201,534207.100826,0.0,0.0,0.0,519.614406,,424.0,4660.702104,7.0
2020-12-21,97827.36702,23950.7,23695.55017,24.221801,17.346373,1093838.594201,603111.436369,0.0,0.0,0.0,255.14983,,260.0,5934.54297,10.0
2020-12-22,99322.595679,24383.2,24327.414084,24.493333,17.162579,1096179.444201,608452.46366,0.0,0.0,0.0,55.785916,,208.0,5819.517851,8.0
2020-12-23,100934.216207,30340.0,30340.0,30.059182,15.095295,964438.254201,559193.501989,0.0,0.0,0.0,0.0,,0.0,5381.344472,5.0
2020-12-24,101018.256629,55329.9,51294.496964,50.777452,11.221577,770674.884201,362909.25195,0.0,0.0,0.0,4035.403036,,712.0,6250.348289,14.0
2020-12-25,98097.674149,28223.9,28111.023423,28.656157,16.425938,1074398.364201,536947.921857,0.0,0.0,0.0,112.876577,,292.0,7300.500047,8.0
2020-12-26,90953.714214,55616.5,46914.167983,51.580266,9.395989,541388.224201,313211.890305,0.0,0.0,0.0,8702.332017,,0.0,3563.89255,6.0
2020-12-27,87542.986563,43346.8,42813.929239,48.906178,10.908528,643517.514201,311447.571224,0.0,0.0,0.0,532.870761,,432.0,5018.83933,17.0
2020-12-28,84275.679581,54037.8,47567.134888,56.442304,11.239709,688883.834201,258350.304005,0.0,0.0,0.0,6470.665112,,996.0,3339.666164,12.0
2020-12-29,90825.814589,25382.7,25382.7,27.94657,15.746826,908345.484201,521872.843659,0.0,0.0,0.0,0.0,,30.0,4879.609094,2.0
2020-12-30,91960.469628,60510.8,57686.432743,62.729598,7.149569,438686.074201,218791.633013,0.0,0.0,0.0,2824.367257,,148.0,3552.257093,12.0
