Available reserves,Date,Hour,Load shedding,Over generation,Reserve Price DA,Reserve Price RT,Reserve shortfall
1698.847667,2020-01-15,11,0.0,0.0,,0.0,0
1500.040103,2020-01-15,12,0.0,0.0,,0.0,0
1437.428955,2020-01-15,13,0.0,0.0,,0.0,0
1437.437404,2020-01-15,14,0.0,0.0,,0.0,0
1573.393972,2020-01-15,15,0.0,0.0,,0.0,0
1168.429341,2020-01-15,16,0.0,0.0,,0.0,0
878.301929,2020-01-15,17,0.0,0.0,,0.0,0
391.255247,2020-01-15,18,0.0,0.0,,0.0,0
71.301074,2020-01-15,19,0.0,0.0,,0.0,0
11.35848,2020-01-15,20,0.0,0.0,,0.0,0
163.348423,2020-01-15,21,0.0,0.0,,0.0,0
348.703504,2020-01-15,22,0.0,0.0,,0.0,0
663.375809,2020-01-15,23,0.0,0.0,,0.0,0
975.005968,2020-01-15,24,0.0,0.0,,0.0,0
725.568245,2020-01-16,1,0.0,0.0,,0.0,0
283.432092,2020-01-16,2,0.0,0.0,,0.0,0
245.997268,2020-01-16,3,0.0,0.0,,0.0,0
339.744828,2020-01-16,4,0.0,0.0,,0.0,0
689.549065,2020-01-16,5,0.0,0.0,,0.0,0
617.277351,2020-01-16,6,0.0,0.0,,0.0,0
290.283267,2020-01-16,7,0.0,0.0,,0.0,0
114.204751,2020-01-16,8,0.0,0.0,,0.0,0
862.403431,2020-01-16,9,0.0,0.0,,0.0,0
1429.987435,2020-01-16,10,0.0,0.0,,0.0,0
1374.847667,2020-01-16,11,0.0,0.0,,0.0,0
1374.847667,2020-01-16,12,0.0,0.0,,0.0,0
1374.847667,2020-01-16,13,0.0,0.0,,0.0,0
1374.847667,2020-01-16,14,0.0,0.0,,0.0,0
1374.847667,2020-01-16,15,0.0,0.0,,0.0,0
1374.493625,2020-01-16,16,0.0,0.0,,0.0,0
1130.922352,2020-01-16,17,0.0,0.0,,0.0,0
230.355283,2020-01-16,18,0.0,0.0,,0.0,0
5.623241,2020-01-16,19,0.0,0.0,,0.0,0
115.355965,2020-01-16,20,0.0,0.0,,0.0,0
233.756129,2020-01-16,21,0.0,0.0,,0.0,0
302.779722,2020-01-16,22,0.0,0.0,,0.0,0
183.699667,2020-01-16,23,0.0,0.0,,0.0,0
415.792035,2020-01-16,24,0.0,0.0,,0.0,0
